,location,bath,price,total_sqft_float,bhk
5181,Whitefield,2.0,50.0,1175.0,1.0
5182,Whitefield,3.0,67.75,1200.0,3.0
5183,Whitefield,2.0,110.0,1270.0,2.0
5184,Whitefield,3.0,110.0,1660.0,2.0
5185,Whitefield,2.0,105.0,1270.0,2.0
5186,Whitefield,2.0,78.2,1173.0,4.0
5187,Whitefield,2.0,85.0,1362.0,5.0
5188,Whitefield,2.0,105.0,1457.0,2.0
5189,Whitefield,3.0,128.0,1720.0,2.0
5190,Whitefield,3.0,103.0,1564.0,1.0
5191,Whitefield,3.0,107.0,1639.0,2.0
5192,Whitefield,3.0,139.0,1760.0,3.0
5193,Whitefield,1.0,48.0,613.0,2.0
5194,Whitefield,3.0,125.0,1730.0,4.0
5195,Whitefield,1.0,59.0,877.0,3.0
5196,Whitefield,5.0,154.5,2856.0,2.0
5197,Whitefield,4.0,231.0,3453.0,3.0
5198,Yelachenahalli,2.0,55.0,1400.0,2.0
5199,Yelachenahalli,2.0,105.0,1464.0,3.0
5200,Yelachenahalli,1.0,150.0,2400.0,2.0
5201,Yelachenahalli,3.0,130.0,1700.0,2.0
5202,Yelachenahalli,2.0,55.0,1080.0,5.0
5203,Yelachenahalli,2.0,85.0,897.0,3.0
5204,Yelachenahalli,2.0,78.0,1400.0,1.0
5205,Yelachenahalli,3.0,73.5,1330.0,2.0
5206,Yelachenahalli,2.0,72.0,1365.0,2.0
5207,Yelachenahalli,2.0,110.0,1110.0,2.0
5208,Yelachenahalli,2.0,55.0,1103.0,2.0
5209,Yelahanka,1.0,48.0,660.0,3.0
5210,Yelahanka,2.0,78.0,1326.0,3.0
5211,Yelahanka,5.0,213.0,3050.0,2.0
5212,Yelahanka,2.0,98.0,1327.0,3.0
5213,Yelahanka,3.0,95.0,1705.0,4.0
5214,Yelahanka,2.0,80.0,1234.0,3.0
5215,Yelahanka,2.0,85.0,1315.0,2.0
5216,Yelahanka,1.0,45.0,697.0,2.0
5217,Yelahanka,4.0,127.0,2195.0,3.0
5218,Yelahanka,3.0,95.0,1614.0,2.0
5219,Yelahanka,1.0,38.4,654.0,3.0
5220,Yelahanka,3.0,105.0,1825.0,2.0
5221,Yelahanka,3.0,96.0,1603.0,2.0
5222,Yelahanka,2.0,79.0,1304.0,3.0
5223,Yelahanka,3.0,115.0,1610.0,3.0
5224,Yelahanka,2.0,42.0,1180.0,1.0
5225,Yelahanka,2.0,48.0,915.0,2.0
5226,Yelahanka,3.0,76.3,1517.0,1.0
5227,Yelahanka,2.0,85.0,1327.0,2.0
5228,Yelahanka,3.0,97.0,1566.0,2.0
5229,Yelahanka,3.0,120.0,1653.0,4.0
5230,Yelahanka,2.0,78.0,1270.0,2.0
5231,Yelahanka,2.0,80.54,1400.0,3.0
5232,Yelahanka,2.0,86.0,1322.0,2.0
5233,Yelahanka,2.0,70.0,1100.0,4.0
5234,Yelahanka,2.0,70.0,1200.0,3.0
5235,Yelahanka,4.0,140.0,2675.0,2.0
5236,Yelahanka,2.0,63.0,1500.0,1.0
5237,Yelahanka,1.0,37.0,654.0,2.0
5238,Yelahanka,3.0,80.01,1465.0,4.0
5239,Yelahanka,3.0,80.86,1721.0,1.0
5240,Yelahanka,2.0,52.58,1033.0,3.0
5241,Yelahanka,3.0,125.0,2145.0,2.0
5242,Yelahanka,2.0,75.0,1322.0,2.0
5243,Yelahanka,2.0,60.0,1100.0,1.0
5244,Yelahanka,3.0,108.0,1890.0,2.0
5245,Yelahanka,3.0,86.0,1556.0,1.0
5246,Yelahanka,4.0,85.0,1610.0,4.0
5247,Yelahanka,3.0,108.0,1859.0,4.0
5248,Yelahanka,2.0,80.0,1322.0,2.0
5249,Yelahanka,2.0,43.0,845.0,2.0
5250,Yelahanka,2.0,78.0,1305.0,3.0
5251,Yelahanka,2.0,75.0,1315.0,4.0
5252,Yelahanka,3.0,95.0,1614.0,3.0
5253,Yelahanka,3.0,105.0,1650.0,2.0
5254,Yelahanka,4.0,260.0,3990.0,2.0
5255,Yelahanka,3.0,90.0,1620.0,2.0
5256,Yelahanka,1.0,36.25,654.0,3.0
5257,Yelahanka,2.0,60.0,1115.0,1.0
5258,Yelahanka,4.0,140.0,2317.0,4.0
5259,Yelahanka,3.0,93.0,1653.0,2.0
5260,Yelahanka,1.0,38.0,654.0,4.0
5261,Yelahanka,2.0,82.0,1445.0,3.0
5262,Yelahanka,2.0,62.0,1225.0,2.0
5263,Yelahanka,1.0,38.0,602.0,3.0
5264,Yelahanka,1.0,36.23,682.0,2.0
5265,Yelahanka,2.0,52.59,1023.0,2.0
5266,Yelahanka,2.0,98.0,1560.0,3.0
5267,Yelahanka,3.0,107.0,1780.0,3.0
5268,Yelahanka,2.0,78.0,1076.0,3.0
5269,Yelahanka,2.0,75.0,1342.0,1.0
5270,Yelahanka,3.0,103.0,1823.0,3.0
5271,Yelahanka,3.0,104.0,1792.0,1.0
5272,Yelahanka,2.0,69.97,1304.0,3.0
5273,Yelahanka,2.0,69.23,1300.0,2.0
5274,Yelahanka,3.0,91.0,1705.0,3.0
5275,Yelahanka,3.0,108.0,1835.0,2.0
5276,Yelahanka,3.0,92.0,1847.0,2.0
5277,Yelahanka,3.0,109.0,1890.0,2.0
5278,Yelahanka,1.0,38.0,700.0,3.0
5279,Yelahanka,3.0,85.0,1491.0,2.0
5280,Yelahanka,5.0,110.0,2088.0,2.0
5281,Yelahanka,2.0,93.65,1330.0,2.0
5282,Yelahanka,3.0,100.0,1600.0,2.0
5283,Yelahanka,2.0,85.0,1350.0,2.0
5284,Yelahanka,3.0,110.0,1633.0,4.0
5285,Yelahanka,1.0,42.535,827.5,2.0
5286,Yelahanka,2.0,75.0,1355.0,2.0
5287,Yelahanka,3.0,125.0,1756.0,3.0
5288,Yelahanka,2.0,58.0,1104.0,3.0
5289,Yelahanka,2.0,67.77,1175.0,3.0
5290,Yelahanka,2.0,77.9,1322.0,2.0
5291,Yelahanka,1.0,33.0,602.0,2.0
5292,Yelahanka,2.0,77.0,1315.0,3.0
5293,Yelahanka,2.0,66.0,1362.0,1.0
5294,Yelahanka,2.0,80.0,1234.0,2.0
5295,Yelahanka,3.0,78.0,1267.0,2.0
5296,Yelahanka,2.0,78.19,1360.0,3.0
5297,Yelahanka New Town,1.0,33.0,650.0,2.0
5298,Yelahanka New Town,1.0,16.5,440.0,2.0
5299,Yelahanka New Town,2.0,26.0,550.0,2.0
5300,Yelahanka New Town,3.0,92.0,1610.0,3.0
5301,Yelahanka New Town,3.0,90.0,1700.0,2.0
5302,Yelahanka New Town,1.0,20.0,650.0,2.0
5303,Yelahanka New Town,1.0,13.5,350.0,1.0
5304,Yelahanka New Town,3.0,80.0,1541.0,2.0
5305,Yelahanka New Town,2.0,65.0,1385.0,2.0
5306,Yelahanka New Town,2.0,24.0,500.0,2.0
5307,Yelahanka New Town,1.0,16.0,450.0,2.0
5308,Yelahanka New Town,3.0,80.0,1599.0,4.0
5309,Yelahanka New Town,2.0,50.0,960.0,2.0
5310,Yelahanka New Town,3.0,109.0,2095.0,2.0
5311,Yelahanka New Town,2.0,65.0,1209.0,2.0
5312,Yelahanka New Town,2.0,80.0,1400.0,3.0
5313,Yelahanka New Town,1.0,15.0,450.0,2.0
5314,Yelahanka New Town,2.0,75.0,1420.0,3.0
5315,Yelahanka New Town,3.0,125.0,2437.0,4.0
5316,Yelahanka New Town,2.0,180.0,2200.0,2.0
5317,Yelahanka New Town,2.0,58.0,1100.0,2.0
5318,Yelahanka New Town,2.0,45.0,1800.0,2.0
5319,Yelahanka New Town,2.0,44.0,1000.0,2.0
5320,Yelahanka New Town,2.0,61.5,1426.0,2.0
5321,Yelahanka New Town,3.0,150.0,1740.0,3.0
5322,Yelahanka New Town,2.0,70.0,1290.0,2.0
5323,Yelahanka New Town,2.0,48.0,1000.0,2.0
5324,Yelenahalli,2.0,46.17,1200.0,2.0
5325,Yelenahalli,3.0,61.37,1600.0,3.0
5326,Yelenahalli,2.0,47.88,1260.0,2.0
5327,Yelenahalli,2.0,57.0,1500.0,3.0
5328,Yelenahalli,2.0,50.0,1175.0,1.0
5329,Yelenahalli,3.0,68.0,1650.0,2.0
5330,Yelenahalli,2.0,45.6,1200.0,3.0
5331,Yelenahalli,2.0,44.08,1160.0,3.0
5332,Yeshwanthpur,3.0,108.0,1693.0,3.0
5333,Yeshwanthpur,4.0,130.0,1950.0,2.0
5334,Yeshwanthpur,1.0,36.85,665.0,2.0
5335,Yeshwanthpur,2.0,64.08,1161.0,1.0
5336,Yeshwanthpur,3.0,141.0,2557.0,2.0
5337,Yeshwanthpur,3.0,160.0,1852.0,3.0
5338,Yeshwanthpur,2.0,95.815,1277.5,3.0
5339,Yeshwanthpur,1.0,36.85,668.0,2.0
5340,Yeshwanthpur,2.0,75.84,1185.0,1.0
5341,Yeshwanthpur,2.0,100.0,1195.0,2.0
5342,Yeshwanthpur,3.0,165.0,1826.0,3.0
5343,Yeshwanthpur,3.0,96.0,1313.0,3.0
5344,Yeshwanthpur,2.0,100.0,1400.0,3.0
5345,Yeshwanthpur,1.0,36.85,673.0,2.0
5346,Yeshwanthpur,2.0,49.475,717.0,2.0
5347,Yeshwanthpur,2.0,64.08,1168.0,2.0
5348,Yeshwanthpur,1.0,41.745,605.0,4.0
5349,Yeshwanthpur,2.0,76.18,1385.0,2.0
5350,Yeshwanthpur,4.0,260.0,3027.0,3.0
5351,Yeshwanthpur,2.0,63.0,1200.0,2.0
5352,Yeshwanthpur,4.0,110.0,1200.0,1.0
5353,Yeshwanthpur,1.0,36.85,670.0,2.0
5354,Yeshwanthpur,2.0,80.0,1240.0,4.0
5355,Yeshwanthpur,3.0,110.0,1713.0,2.0
5356,Yeshwanthpur,2.0,67.0,1144.0,1.0
5357,Yeshwanthpur,2.0,130.0,1541.0,2.0
5358,Yeshwanthpur,3.0,138.0,2501.0,2.0
5359,Yeshwanthpur,2.0,100.0,1362.0,2.0
5360,Yeshwanthpur,1.0,70.0,770.0,2.0
5361,Yeshwanthpur,3.0,140.0,1855.0,3.0
5362,Yeshwanthpur,3.0,138.0,2504.0,2.0
5363,Yeshwanthpur,2.0,85.0,1165.0,2.0
5364,Yeshwanthpur,3.0,168.0,1860.0,4.0
5365,Yeshwanthpur,3.0,145.0,1825.0,3.0
5366,Yeshwanthpur,2.0,54.67,994.0,2.0
5367,Yeshwanthpur,3.0,140.0,1855.0,3.0
5368,Yeshwanthpur,3.0,100.0,1500.0,3.0
5369,Yeshwanthpur,3.0,85.0,1520.0,2.0
5370,Yeshwanthpur,1.0,36.85,674.0,1.0
5371,Yeshwanthpur,2.0,76.18,1383.0,2.0
5372,Yeshwanthpur,2.0,100.0,1195.0,3.0
5373,Yeshwanthpur,3.0,108.0,1692.0,2.0
5374,Yeshwanthpur,2.0,64.08,1160.0,2.0
5375,Yeshwanthpur,3.0,135.0,1855.0,3.0
5376,Yeshwanthpur,3.0,160.0,1876.0,2.0
5377,other,4.0,290.0,2770.0,2.0
5378,other,1.0,38.0,600.0,3.0
5379,other,2.0,36.0,869.0,1.0
5380,other,2.0,185.0,1500.0,2.0
5381,other,2.0,55.0,845.0,3.0
5382,other,3.0,205.0,2511.0,3.0
5383,other,3.0,90.0,1200.0,2.0
5384,other,2.0,55.68,782.0,3.0
5385,other,3.0,120.0,1800.0,3.0
5386,other,2.0,85.05,1260.0,3.0
5387,other,3.0,150.0,1904.0,3.0
5388,other,3.0,175.0,2000.0,3.0
5389,other,3.0,100.0,1500.0,4.0
5390,other,3.0,115.0,1783.0,2.0
5391,other,2.0,70.0,912.0,2.0
5392,other,3.0,100.0,1580.0,3.0
5393,other,4.0,260.0,2405.0,3.0
5394,other,2.0,115.0,1500.0,3.0
5395,other,2.0,60.0,1148.0,1.0
5396,other,3.0,280.0,4050.0,2.0
5397,other,2.0,69.0,1280.0,1.0
5398,other,2.0,110.0,900.0,2.0
5399,other,3.0,115.0,1560.0,3.0
5400,other,4.0,165.0,1200.0,4.0
5401,other,2.0,79.0,1200.0,3.0
5402,other,2.0,140.0,1350.0,3.0
5403,other,3.0,150.0,1800.0,4.0
5404,other,3.0,125.0,1762.0,2.0
5405,other,3.0,90.0,1200.0,2.0
5406,other,3.0,275.0,2023.71,2.0
5407,other,2.0,58.0,1460.0,1.0
5408,other,4.0,325.0,3309.0,2.0
5409,other,2.0,126.0,1150.0,3.0
5410,other,2.0,98.0,1270.0,2.0
5411,other,3.0,120.0,1753.0,3.0
5412,other,3.0,165.0,1200.0,2.0
5413,other,3.0,115.0,1595.0,2.0
5414,other,2.0,110.0,1353.0,3.0
5415,other,2.0,85.0,1200.0,3.0
5416,other,2.0,48.48,1385.0,1.0
5417,other,2.0,90.0,1325.0,4.0
5418,other,2.0,80.0,1056.0,3.0
5419,other,1.0,36.0,540.0,3.0
5420,other,3.0,180.0,1578.0,2.0
5421,other,2.0,38.0,961.0,1.0
5422,other,2.0,115.0,1600.0,2.0
5423,other,1.0,60.0,834.0,2.0
5424,other,4.0,70.0,1125.0,3.0
5425,other,5.0,260.0,3000.0,1.0
5426,other,5.0,250.0,2160.0,2.0
5427,other,2.0,200.0,1630.0,4.0
5428,other,4.0,445.0,4046.0,4.0
5429,other,2.0,78.34,1180.0,2.0
5430,other,2.0,115.0,1355.0,2.0
5431,other,1.0,50.0,600.0,1.0
5432,other,5.0,100.0,1200.0,2.0
5433,other,3.0,165.0,1875.0,3.0
5434,other,2.0,55.0,600.0,3.0
5435,other,3.0,120.0,1750.0,3.0
5436,other,2.0,98.5,1092.0,2.0
5437,other,3.0,225.0,1855.0,2.0
5438,other,4.0,160.0,1210.0,4.0
5439,other,1.0,60.0,600.0,2.0
5440,other,2.0,140.0,1468.0,2.0
5441,other,5.0,550.0,4300.0,3.0
5442,other,2.0,55.0,775.0,4.0
5443,other,4.0,65.0,600.0,2.0
5444,other,3.0,135.0,1352.0,2.0
5445,other,3.0,84.83,1780.0,1.0
5446,other,3.0,184.0,1976.0,2.0
5447,other,3.0,80.0,900.0,2.0
5448,other,3.0,95.0,1200.0,3.0
5449,other,2.0,87.0,1282.0,2.0
5450,other,2.0,95.0,1500.0,3.0
5451,other,1.0,115.0,1300.0,3.0
5452,other,3.0,65.0,600.0,3.0
5453,other,4.0,125.0,1600.0,2.0
5454,other,2.0,70.0,1405.0,1.0
5455,other,3.0,90.0,1600.0,1.0
5456,other,4.0,135.0,1200.0,2.0
5457,other,3.0,115.0,1500.0,3.0
5458,other,3.0,125.0,1824.0,4.0
5459,other,1.0,56.25,750.0,3.0
5460,other,5.0,400.0,6000.0,2.0
5461,other,3.0,170.0,2400.0,3.0
5462,other,2.0,98.0,1500.0,2.0
5463,other,3.0,350.0,3095.0,3.0
5464,other,3.0,100.0,1500.0,3.0
5465,other,5.0,145.0,1560.0,2.0
5466,other,3.0,188.0,1560.0,2.0
5467,other,5.0,60.0,600.0,3.0
5468,other,3.0,62.28,1384.0,1.0
5469,other,3.0,130.0,1200.0,5.0
5470,other,2.0,67.0,1050.0,3.0
5471,other,3.0,105.0,1596.0,2.0
5472,other,2.0,48.0,925.0,1.0
5473,other,3.0,85.0,1200.0,3.0
5474,other,3.0,330.0,3329.0,3.0
5475,other,3.0,450.0,3500.0,2.0
5476,other,2.0,75.0,750.0,3.0
5477,other,4.0,280.0,2197.0,2.0
5478,other,3.0,172.0,1600.0,2.0
5479,other,3.0,166.0,2000.0,2.0
5480,other,3.0,110.0,1650.0,2.0
5481,other,2.0,122.0,1525.0,2.0
5482,other,3.0,75.0,600.0,3.0
5483,other,2.0,130.0,1000.0,2.0
5484,other,3.0,120.0,1390.0,2.0
5485,other,2.0,42.33,1378.0,1.0
5486,other,3.0,250.0,2500.0,2.0
5487,other,4.0,135.0,1200.0,2.0
5488,other,3.0,210.0,2000.0,4.0
5489,other,4.0,300.0,2400.0,4.0
5490,other,3.0,176.0,1760.0,1.0
5491,other,1.0,42.0,595.0,2.0
5492,other,2.0,86.0,1170.0,3.0
5493,other,4.0,235.0,2200.0,1.0
5494,other,3.0,175.0,1650.0,2.0
5495,other,2.0,80.0,1250.0,2.0
5496,other,2.0,67.5,712.0,2.0
5497,other,2.0,150.0,1225.0,3.0
5498,other,4.0,367.0,3675.0,3.0
5499,other,2.0,150.0,1200.0,3.0
5500,other,4.0,130.0,1350.0,3.0
5501,other,2.0,60.0,600.0,2.0
5502,other,3.0,110.0,1614.0,3.0
5503,other,2.0,106.0,1100.0,2.0
5504,other,3.0,207.0,2000.0,3.0
5505,other,2.0,110.0,1050.0,2.0
5506,other,2.0,305.0,2204.0,2.0
5507,other,2.0,110.0,1685.0,2.0
5508,other,3.0,110.0,1550.0,2.0
5509,other,4.0,370.0,3155.0,2.0
5510,other,4.0,154.0,2045.0,2.0
5511,other,4.0,280.0,2400.0,2.0
5512,other,2.0,85.0,1158.0,3.0
5513,other,2.0,110.0,1415.0,3.0
5514,other,2.0,70.0,500.0,1.0
5515,other,2.0,40.0,432.0,2.0
5516,other,2.0,55.0,1100.0,1.0
5517,other,3.0,155.0,1840.0,3.0
5518,other,2.0,185.0,1350.0,2.0
5519,other,2.0,60.0,824.0,3.0
5520,other,2.0,100.0,1340.0,3.0
5521,other,2.0,110.0,1620.0,3.0
5522,other,3.0,115.0,1533.0,2.0
5523,other,4.0,80.0,800.0,3.0
5524,other,3.0,65.0,720.0,2.0
5525,other,4.0,200.0,2800.0,2.0
5526,other,2.0,76.0,1140.0,2.0
5527,other,2.0,84.0,1198.0,3.0
5528,other,4.0,520.0,4000.0,5.0
5529,other,2.0,125.0,1200.0,2.0
5530,other,1.0,70.0,1050.0,4.0
5531,other,2.0,80.0,1200.0,2.0
5532,other,4.0,169.0,1200.0,3.0
5533,other,2.0,34.0,830.0,1.0
5534,other,4.0,40.0,600.0,2.0
5535,other,4.0,150.0,1575.0,2.0
5536,other,5.0,629.0,4800.0,3.0
5537,other,4.0,100.0,1200.0,2.0
5538,other,4.0,350.0,3500.0,2.0
5539,other,2.0,55.0,1400.0,1.0
5540,other,2.0,110.0,1000.0,3.0
5541,other,1.0,100.0,800.0,3.0
5542,other,3.0,260.0,2400.0,3.0
5543,other,5.0,110.0,1440.0,3.0
5544,other,2.0,110.0,1452.55,2.0
5545,other,3.0,151.0,2357.0,3.0
5546,other,2.0,105.0,1170.0,2.0
5547,other,4.0,85.0,1200.0,3.0
5548,other,3.0,91.72,1411.0,3.0
5549,other,3.0,375.0,3095.0,2.0
5550,other,3.0,78.0,1100.0,2.0
5551,other,2.0,48.27,1175.0,1.0
5552,other,3.0,165.0,1650.0,3.0
5553,other,2.0,150.0,1550.0,3.0
5554,other,2.0,75.0,1150.0,2.0
5555,other,3.0,86.03,1229.0,3.0
5556,other,2.0,135.0,1165.0,2.0
5557,other,4.0,240.0,3000.0,2.0
5558,other,2.0,90.0,1315.0,3.0
5559,other,3.0,53.0,450.0,3.0
5560,other,2.0,110.0,1600.0,2.0
5561,other,3.0,224.0,1980.0,2.0
5562,other,3.0,160.0,1900.0,2.0
5563,other,2.0,75.0,1100.0,1.0
5564,other,4.0,214.0,3161.0,3.0
5565,other,3.0,420.0,3515.0,2.0
5566,other,3.0,135.0,1226.0,2.0
5567,other,2.0,70.0,1100.0,3.0
5568,other,1.0,28.0,440.0,2.0
5569,other,3.0,250.0,3000.0,2.0
5570,other,1.0,37.5,1500.0,1.0
5571,other,3.0,170.0,2167.0,3.0
5572,other,2.0,75.0,1165.0,2.0
5573,other,5.0,140.0,1600.0,3.0
5574,other,2.0,65.0,1000.0,2.0
5575,other,4.0,325.0,2400.0,2.0
5576,other,1.0,142.0,1463.0,3.0
5577,other,3.0,185.0,2401.0,3.0
5578,other,2.0,235.0,1875.0,4.0
5579,other,1.0,75.0,890.0,2.0
5580,other,3.0,290.0,2400.0,4.0
5581,other,2.0,90.0,1350.0,2.0
5582,other,5.0,98.0,800.0,1.0
5583,other,1.0,52.0,800.0,2.0
5584,other,5.0,280.0,4000.0,4.0
5585,other,4.0,150.0,1100.0,5.0
5586,other,2.0,70.0,792.0,3.0
5587,other,5.0,235.0,2400.0,1.0
5588,other,1.0,31.7,461.82,3.0
5589,other,3.0,130.0,1950.0,2.0
5590,other,2.0,140.0,1350.0,2.0
5591,other,4.0,345.0,4051.0,3.0
5592,other,3.0,170.0,2100.0,3.0
5593,other,3.0,160.0,1991.0,5.0
5594,other,4.0,342.0,3000.0,3.0
5595,other,2.0,105.0,1375.0,2.0
5596,other,3.0,108.0,1693.0,2.0
5597,other,2.0,77.5,1150.0,2.0
5598,other,3.0,150.0,1672.0,3.0
5599,other,3.0,139.0,1250.0,2.0
5600,other,3.0,130.0,1468.0,3.0
5601,other,2.0,145.0,1480.0,3.0
5602,other,3.0,50.0,440.0,3.0
5603,other,3.0,200.0,2000.0,3.0
5604,other,4.0,325.0,4200.0,3.0
5605,other,2.0,75.0,1080.0,2.0
5606,other,2.0,75.0,1125.0,2.0
5607,other,5.0,150.0,1200.0,1.0
5608,other,3.0,123.0,1639.0,2.0
5609,other,3.0,199.0,1740.0,3.0
5610,other,2.0,90.0,1372.0,2.0
5611,other,2.0,63.0,925.0,2.0
5612,other,3.0,95.0,1200.0,2.0
5613,other,2.0,79.0,1200.0,3.0
5614,other,3.0,145.0,1584.0,2.0
5615,other,3.0,115.0,1570.0,3.0
5616,other,3.0,400.0,3000.0,2.0
5617,other,3.0,180.0,1750.0,3.0
5618,other,1.0,160.0,1500.0,3.0
5619,other,2.0,125.0,1200.0,2.0
5620,other,2.0,175.0,1270.0,2.0
5621,other,3.0,130.0,1200.0,3.0
5622,other,2.0,39.5,1100.0,1.0
5623,other,5.0,385.0,3100.0,2.0
5624,other,4.0,150.0,1200.0,2.0
5625,other,3.0,270.0,3259.0,2.0
5626,other,1.0,42.0,596.0,2.0
5627,other,4.0,110.0,1200.0,3.0
5628,other,3.0,190.0,1910.0,4.0
5629,other,3.0,149.0,1750.0,4.0
5630,other,2.0,63.0,985.0,2.0
5631,other,4.0,145.0,1350.0,3.0
5632,other,2.0,42.0,902.0,1.0
5633,other,2.0,160.0,1550.0,2.0
5634,other,2.0,80.0,1000.0,3.0
5635,other,4.0,140.0,1865.0,3.0
5636,other,4.0,245.0,3500.0,2.0
5637,other,3.0,52.0,675.0,2.0
5638,other,3.0,139.0,1801.0,4.0
5639,other,2.0,160.0,2400.0,3.0
5640,other,2.0,75.0,1150.0,3.0
5641,other,3.0,165.0,1200.0,3.0
5642,other,2.0,35.0,861.0,1.0
5643,other,4.0,110.0,1500.0,1.0
5644,other,3.0,72.0,1531.0,1.0
5645,other,3.0,165.0,1839.0,2.0
5646,other,2.0,70.0,900.0,3.0
5647,other,3.0,149.0,1500.0,2.0
5648,other,2.0,50.0,750.0,1.0
5649,other,3.0,75.0,600.0,3.0
5650,other,2.0,44.0,1125.0,1.0
5651,other,2.0,160.0,1200.0,3.0
5652,other,3.0,155.0,1904.0,3.0
5653,other,4.0,315.0,2770.0,2.0
5654,other,3.0,300.0,3876.0,2.0
5655,other,4.0,173.0,2425.0,2.0
5656,other,1.0,75.0,735.0,3.0
5657,other,4.0,145.0,1200.0,2.0
5658,other,2.0,100.0,1200.0,1.0
5659,other,4.0,195.0,2776.0,2.0
5660,other,3.0,160.0,1200.0,4.0
5661,other,2.0,82.0,1265.0,2.0
5662,other,4.0,150.0,2360.0,2.0
5663,other,2.0,77.25,1030.0,3.0
5664,other,3.0,160.0,2000.0,3.0
5665,other,3.0,250.0,3100.0,2.0
5666,other,2.0,100.0,1190.0,3.0
5667,other,3.0,95.0,1500.0,4.0
5668,other,2.0,135.0,971.0,2.0
5669,other,4.0,140.0,1200.0,2.0
5670,other,3.0,165.0,1600.0,3.0
5671,other,2.0,110.0,900.0,2.0
5672,other,2.0,125.0,1200.0,3.0
5673,other,4.0,900.0,7500.0,2.0
5674,other,4.0,360.0,4104.0,3.0
5675,other,3.0,110.0,1150.0,2.0
5676,other,2.0,150.0,2080.0,2.0
5677,other,4.0,148.0,1810.0,3.0
5678,other,2.0,130.0,1500.0,3.0
5679,other,5.0,250.0,1790.0,3.0
5680,other,3.0,150.0,1533.0,2.0
5681,other,2.0,50.0,745.0,2.0
5682,other,1.0,49.0,833.0,1.0
5683,other,3.0,475.0,3811.0,2.0
5684,other,2.0,110.0,1350.0,2.0
5685,other,4.0,120.0,1200.0,3.0
5686,other,4.0,180.0,2000.0,3.0
5687,other,3.0,98.0,875.0,2.0
5688,other,4.0,115.0,1280.0,3.0
5689,other,4.0,62.0,720.0,3.0
5690,other,3.0,85.0,1200.0,2.0
5691,other,3.0,155.0,1655.0,3.0
5692,other,2.0,74.0,1150.0,3.0
5693,other,2.0,108.0,1200.0,2.0
5694,other,2.0,75.0,1200.0,3.0
5695,other,2.0,203.0,1500.0,2.0
5696,other,3.0,160.0,1550.0,3.0
5697,other,5.0,351.0,3179.0,2.0
5698,other,3.0,85.0,1200.0,3.0
5699,other,1.0,53.0,655.0,2.0
5700,other,3.0,140.0,1800.0,3.0
5701,other,4.0,200.0,2400.0,5.0
5702,other,3.0,54.0,600.0,3.0
5703,other,3.0,205.0,1900.0,3.0
5704,other,4.0,110.0,1150.0,3.0
5705,other,3.0,240.0,2100.0,4.0
5706,other,3.0,140.0,1200.0,2.0
5707,other,2.0,55.0,814.0,4.0
5708,other,2.0,44.0,1100.0,1.0
5709,other,2.0,37.0,830.0,1.0
5710,other,3.0,120.0,1590.0,3.0
5711,other,3.0,105.0,1665.0,1.0
5712,other,2.0,46.0,1100.0,1.0
5713,other,4.0,450.0,3600.0,1.0
5714,other,4.0,85.0,750.0,2.0
5715,other,1.0,75.0,1000.0,3.0
5716,other,2.0,86.0,1170.0,3.0
5717,other,5.0,390.0,4830.0,3.0
5718,other,3.0,130.0,2065.0,3.0
5719,other,2.0,125.0,1150.0,3.0
5720,other,4.0,290.0,2550.0,3.0
5721,other,2.0,285.0,3080.0,2.0
5722,other,4.0,350.0,4400.0,2.0
5723,other,4.0,75.0,900.0,2.0
5724,other,2.0,110.0,1036.0,2.0
5725,other,4.0,156.0,1376.0,3.0
5726,other,5.0,121.0,1100.0,2.0
5727,other,2.0,200.0,1475.0,2.0
5728,other,3.0,96.25,1200.0,3.0
5729,other,2.0,60.0,830.0,2.0
5730,other,3.0,76.0,1518.0,1.0
5731,other,2.0,110.0,1117.0,3.0
5732,other,1.0,43.0,600.0,3.0
5733,other,4.0,290.0,2675.0,3.0
5734,other,5.0,318.0,3300.0,1.0
5735,other,3.0,165.0,1200.0,3.0
5736,other,3.0,223.0,1718.0,2.0
5737,other,2.0,75.0,1200.0,3.0
5738,other,2.0,68.5,1700.0,1.0
5739,other,2.0,80.0,1030.0,2.0
5740,other,2.0,60.0,1250.0,1.0
5741,other,2.0,225.0,1750.0,3.0
5742,other,2.0,78.0,1100.0,3.0
5743,other,2.0,74.0,1180.0,3.0
5744,other,4.0,200.0,4510.0,1.0
5745,other,3.0,230.0,1800.0,2.0
5746,other,3.0,145.0,2000.0,2.0
5747,other,4.0,130.0,2230.0,1.0
5748,other,4.0,206.0,3160.0,2.0
5749,other,2.0,70.0,922.0,2.0
5750,other,2.0,72.0,850.0,3.0
5751,other,2.0,57.0,1100.0,1.0
5752,other,3.0,138.0,1500.0,2.0
5753,other,3.0,170.0,1750.0,2.0
5754,other,3.0,99.0,1365.0,2.0
5755,other,2.0,80.0,800.0,3.0
5756,other,2.0,35.0,850.0,1.0
5757,other,1.0,55.0,708.0,2.0
5758,other,5.0,75.0,600.0,2.0
5759,other,3.0,135.0,1680.0,2.0
5760,other,2.0,100.0,1240.0,2.0
5761,other,3.0,118.0,1810.0,2.0
5762,other,3.0,240.0,2005.0,2.0
5763,other,2.0,97.0,1000.0,3.0
5764,other,5.0,120.0,875.0,3.0
5765,other,1.0,75.0,840.0,5.0
